1101.33	 206
1111.65	 78
1121.56	 206
1137.65	 78
1149.87	 206
1165.45	 78
1170.78	 206
1203.24	 206
1223.89	 206
1255.11	 206
1274.96	 206
1300.27	 206
1329.57	 206
1350.95	 206
1359.88	 78
1375.7	 206
1403.76	 206
1416.3	 78
1424.73	 206
1449.34	 206
1474.19	 206
1501.62	 206
1525.75	 206
1545.78	 206
1577.49	 206
1599.76	 206
1605.5	 78
1629.72	 206
1635.45	 78
1647.62	 206
1662.83	 78
1673.47	 206
1697.93	 206
1728.84	 206
1752.88	 206
1771.61	 206
1796.84	 206
1827.1	 206
1836.58	 78
1854.75	 206
1868.43	 78
1875.1	 206
1898.36	 206
1913.95	 78
1923.23	 206
1950.18	 206
1973.17	 206
2001.93	 206
2033.99	 206
2048.25	 206
47.1563	 207
48.5535	 143
59.025	 79
78.6119	 143
82.2612	 207
97.1563	 207
98.5535	 143
115.175	 79
115.75	 15
119.389	 207
133.588	 143
156.147	 207
159.748	 143
177.929	 207
178.775	 143
194.878	 207
215.955	 143
223.637	 207
228.272	 143
250.358	 207
257.457	 143
275.23	 207
280.948	 143
302.652	 207
321.871	 207
324.562	 143
328.555	 143
352.597	 207
363.052	 143
372.277	 207
387.837	 143
395.122	 207
410.138	 143
429.326	 207
432.07	 143
450.214	 207
459.262	 143
470.647	 207
485.413	 143
499.942	 207
517.504	 143
519.71	 207
528.463	 143
550.742	 207
562.344	 143
574.809	 207
586.412	 143
591.744	 207
612.728	 143
616.613	 207
635.837	 143
648.58	 207
669.82	 143
682.528	 207
685.733	 143
699.519	 207
706.325	 143
727.866	 143
731.059	 207
754.553	 207
755.344	 143
770.304	 207
781.372	 143
799.155	 207
809.535	 143
830.608	 207
837.146	 143
852.069	 207
856.601	 143
875.173	 207
881.606	 143
892.241	 207
910.159	 143
920.968	 207
940.177	 143
952.136	 143
955.165	 207
983.795	 143
985.416	 207
1000.08	 207
1011.34	 143
1027.6	 207
1033.2	 143
1046.5	 207
1061.91	 143
1078.73	 143
1080.33	 207
1100.02	 143
1103.76	 207
1124.13	 207
1134.49	 143
1145.07	 207
1148.78	 143
1179.39	 207
1182.54	 143
1195.21	 207
1212.97	 143
1233.7	 207
1240.33	 143
1254.84	 207
1261.12	 143
1273.02	 207
1282.39	 143
1294.01	 207
1308.53	 143
1318.64	 207
1330.96	 143
1345.63	 207
1361.93	 79
1363.17	 143
1380.47	 207
1380.57	 143
1407.34	 207
1413.86	 143
1420.94	 207
1437.67	 143
1444.09	 207
1463.43	 143
1477.73	 207
1481.79	 143
1505.84	 207
1510.35	 143
1529.25	 143
1531.03	 207
1546.64	 207
1560.52	 143
1581.43	 207
1598.79	 143
1602.12	 207
1614.98	 143
1627.08	 207
1631.17	 143
1649.49	 207
1658.03	 143
1681.08	 207
1681.13	 143
1693.03	 207
1713.62	 143
1731.61	 207
1737.03	 143
1747.54	 207
1762.55	 143
1781.08	 143
1781.67	 207
1802.24	 207
1811.6	 143
1821.95	 207
1838.6	 143
1855.91	 207
1866.92	 143
1871.51	 207
1881.85	 143
1901.4	 207
1902.68	 143
1919.84	 207
1932.48	 143
1956.74	 143
1957.77	 207
1973.48	 207
1988.87	 143
2002.67	 207
2014.45	 143
2024.06	 207
2032.48	 143
54.8999	 208
55.7947	 144
83.7143	 208
87.6592	 144
104.9	 208
105.795	 144
123.232	 208
137.156	 144
152.761	 208
167.041	 144
171.883	 208
182.094	 144
201.951	 208
210.758	 144
217.741	 208
228.294	 144
253.593	 208
254.249	 144
268.213	 208
283.977	 144
303.532	 208
309.253	 144
327.838	 208
340.759	 144
345.828	 208
361.574	 144
366.421	 208
377.669	 144
402.328	 144
405.244	 208
421.988	 208
437.719	 144
454.021	 208
468.149	 144
478.551	 208
490.182	 144
492.16	 208
510.577	 144
529.378	 144
534.682	 208
548.752	 208
563.014	 144
565.875	 208
586.115	 144
604.735	 208
607.367	 144
629.136	 208
639.16	 144
650.962	 208
653.044	 144
671.025	 208
687.704	 144
699.047	 208
710.072	 144
721.667	 208
730.064	 144
745.197	 208
758.48	 144
776.418	 208
781.155	 144
788.825	 208
806.645	 144
821.75	 208
831.818	 144
850.614	 144
850.855	 208
881.587	 144
884.706	 208
893.165	 208
907.432	 144
919.758	 208
931.911	 144
942.236	 208
957.904	 144
976.468	 208
989.238	 144
1011.07	 208
1017.66	 144
1018.96	 208
1025.26	 144
1049.69	 208
1057.07	 144
1064.82	 208
1079.41	 144
1093.95	 208
1107.54	 144
1120.35	 208
1135.13	 144
1155.25	 208
1162.31	 144
1176.97	 144
1182.91	 208
1201.29	 208
1209.7	 144
1217.39	 208
1228.25	 144
1248.61	 208
1267.3	 144
1273.55	 208
1284.47	 144
1301.94	 208
1306.27	 144
1329.88	 208
1333.98	 144
1344.91	 208
1353.69	 144
1386.08	 208
1386.69	 144
1398.4	 208
1415.14	 144
1418.59	 208
1433.82	 144
1452.29	 208
1454.23	 144
1481.12	 144
1481.73	 208
1508.51	 208
1511.32	 144
1526.2	 208
1542.61	 144
1548.34	 208
1555.01	 144
1581.58	 208
1588.25	 144
1598.77	 208
1611.84	 144
1625.54	 208
1632.23	 144
1641.63	 208
1659.21	 144
1671.27	 208
1681.35	 144
1707.21	 208
1711.65	 144
1732.7	 208
1738.27	 144
1754.11	 208
1756.78	 144
1768.5	 208
1779.04	 144
1796.59	 208
1808.89	 144
1821.78	 208
1834.7	 144
1855.28	 208
1860.64	 144
1872.79	 208
1883.57	 144
1895.85	 208
1916.52	 144
1925.04	 208
1936.45	 144
1952.51	 208
1957.24	 144
1975.03	 208
1979.38	 144
2000.45	 208
2006.19	 144
2019.53	 208
2031.03	 144
50.9162	 209
55.725	 81
58.65	 17
74.2145	 209
93.275	 81
100.916	 209
112.1	 81
116.375	 17
125.985	 209
136.6	 81
149.271	 209
165.5	 81
182.575	 209
199.66	 209
223.777	 209
249.325	 209
264.66	 209
300.572	 209
320.879	 209
346.922	 209
361.525	 81
381.206	 209
387.475	 81
398.422	 209
424.993	 209
451.49	 209
463.014	 209
495.659	 209
527.734	 209
549.293	 209
575.308	 209
593.643	 209
611.875	 81
626.938	 209
640.35	 81
646.381	 209
670.3	 209
696.617	 209
732.001	 209
752.909	 209
775.211	 209
811.137	 209
822.774	 209
845.715	 209
863.075	 81
879.828	 209
889.975	 81
893.563	 209
914.875	 81
924.385	 209
949.818	 209
967.572	 209
998.423	 209
1019.74	 209
1051.07	 209
1081.31	 209
1097.86	 209
1111.65	 81
1124.95	 209
1137.65	 81
1147.72	 209
1165.45	 81
1174.84	 209
1202.98	 209
1230.69	 209
1242.35	 209
1273.13	 209
1296	 209
1317.11	 209
1357	 209
1359.88	 81
1376.16	 209
1401.78	 209
1416.3	 81
1432.7	 209
1441.39	 209
1484.59	 209
1499.14	 209
1531.4	 209
1555.91	 209
1580.08	 209
1597.31	 209
1605.5	 81
1634.83	 209
1635.45	 81
1648.26	 209
1662.83	 81
1681.14	 209
1694.29	 209
1721.4	 209
1745	 209
1784.91	 209
1792.49	 209
1819.35	 209
1836.58	 81
1846.16	 209
1868.43	 81
1873.37	 209
1903.13	 209
1913.95	 81
1933.36	 209
1945.54	 209
1974.88	 209
2001.17	 209
2026.9	 209
2045.1	 209
49.8527	 210
77.197	 210
99.8527	 210
124.134	 210
149.216	 210
175.801	 210
197.233	 210
221.503	 210
250.921	 210
276.244	 210
301.483	 210
315.163	 210
350.834	 210
384.312	 210
403.204	 210
422.895	 210
435.534	 210
470.011	 210
500.988	 210
521.135	 210
541.278	 210
578.181	 210
605.673	 210
623.285	 210
644.298	 210
681.71	 210
703.718	 210
732.845	 210
745.905	 210
776.971	 210
797.668	 210
825.875	 210
850.276	 210
874.059	 210
899.204	 210
929.853	 210
951.501	 210
967.73	 210
993.303	 210
1024.27	 210
1054.24	 210
1070.45	 210
1096.69	 210
1124.78	 210
1149.7	 210
1172.56	 210
1195.97	 210
1232.72	 210
1245.71	 210
1281.61	 210
1299.42	 210
1322.79	 210
1346.77	 210
1377.17	 210
1397.25	 210
1419.84	 210
1454.91	 210
1483.97	 210
1495.18	 210
1520.82	 210
1554.42	 210
1576.01	 210
1595.78	 210
1628.42	 210
1646.99	 210
1674.8	 210
1696.18	 210
1732.26	 210
1757.22	 210
1775.11	 210
1797.58	 210
1828.51	 210
1844.56	 210
1871.35	 210
1895.51	 210
1917.09	 210
1954.45	 210
1972.09	 210
1998.42	 210
2022.7	 210
49.0563	 211
68.7309	 211
99.0563	 211
115.325	 19
115.775	 83
129.19	 211
148.03	 211
178.201	 211
186.905	 211
232.086	 211
248.45	 211
269.457	 211
298.994	 211
319.208	 211
354.899	 211
372.067	 211
401.325	 211
428.362	 211
448.274	 211
474.892	 211
506.48	 211
526.478	 211
545.259	 211
574.351	 211
598.349	 211
626.018	 211
648.637	 211
674.587	 211
697.078	 211
733.72	 211
752.513	 211
774.944	 211
795.339	 211
833.107	 211
848.537	 211
871.376	 211
896.2	 211
925.891	 211
950.068	 211
985.787	 211
1001.72	 211
1019.83	 211
1050.72	 211
1067.44	 211
1096.74	 211
1124.63	 211
1151.58	 211
1176.7	 211
1205.15	 211
1227.68	 211
1245	 211
1275.14	 211
1290.11	 211
1324.29	 211
1351.12	 211
1378.84	 211
1399.5	 211
1427.84	 211
1455.97	 211
1468.83	 211
1507.29	 211
1521.23	 211
1550.21	 211
1569.72	 211
1599.14	 211
1615.53	 211
1651.96	 211
1674.22	 211
1694.68	 211
1726.08	 211
1752.55	 211
1778.27	 211
1801.5	 211
1824.02	 211
1849.12	 211
1871.78	 211
1899.84	 211
1929	 211
1946.47	 211
1977.14	 211
1995.07	 211
2019.95	 211
2049.91	 211
49.3243	 212
58.0284	 148
71.3186	 212
85.485	 148
99.3243	 212
108.028	 148
115.325	 84
124.334	 212
128.621	 148
143.915	 212
160.422	 148
170.586	 148
173.794	 212
203.93	 212
206.491	 148
232.539	 212
234.345	 148
256.845	 212
259.77	 148
277.315	 212
290.096	 148
299.312	 212
321.435	 148
328.464	 212
336.562	 148
349.531	 212
351.315	 148
376.151	 148
384.819	 212
395.599	 212
403.735	 148
424.698	 212
429.77	 148
449.461	 212
465.918	 148
472.529	 212
479.961	 148
499.699	 212
520.676	 148
528.107	 148
531.392	 212
557.025	 212
558.706	 148
574.397	 212
578.575	 148
602.556	 212
606.07	 148
618.561	 212
635.94	 148
653.927	 212
654.496	 148
675.707	 212
681.71	 148
701.607	 212
710.681	 148
725.329	 212
737.815	 148
751.333	 212
758.483	 148
765.933	 212
785.178	 148
800.16	 212
803.867	 148
822.69	 212
837.095	 148
847.519	 212
852.859	 148
874.07	 212
886.767	 148
895.928	 212
910.784	 148
925.797	 212
926.786	 148
948.582	 212
960.129	 148
973.574	 212
981.573	 148
1005.15	 212
1008.23	 148
1022.02	 212
1025.29	 148
1048.95	 212
1062.85	 148
1063.94	 212
1086.07	 148
1099.11	 212
1101.14	 148
1127.24	 212
1137.64	 148
1146.89	 212
1162.25	 148
1174.35	 212
1177.33	 148
1201.1	 148
1204.3	 212
1214.71	 212
1235.9	 148
1254.57	 212
1258.73	 148
1278.51	 212
1280	 148
1306.16	 212
1309.82	 148
1326.66	 212
1335.46	 148
1340.83	 212
1358.22	 148
1371.65	 212
1390.55	 148
1400.99	 212
1413.47	 148
1428.2	 212
1433.73	 148
1441.38	 212
1452.16	 148
1481.47	 212
1487.97	 148
1495.25	 212
1510.05	 148
1521.33	 212
1535.02	 148
1546.16	 212
1566.74	 148
1576.42	 212
1583.38	 148
1600.48	 212
1611.35	 148
1629.77	 212
1634.77	 148
1655.9	 212
1658.82	 148
1675.88	 212
1681.52	 148
1701.49	 212
1709.44	 148
1725.16	 212
1736.16	 148
1754.64	 212
1757.39	 148
1774.27	 212
1776.76	 148
1793.67	 212
1814.05	 148
1833.24	 148
1835.86	 212
1840.19	 212
1857.74	 148
1867.94	 212
1888.56	 148
1893.19	 212
1912.18	 148
1917.69	 212
1931.25	 148
1946.97	 212
1955.45	 148
1981.55	 148
1983.6	 212
1996.58	 212
2015.74	 148
2016.86	 212
2031.57	 148
47.3684	 213
55.725	 21
80.7094	 213
93.3	 21
97.3684	 213
112.1	 21
130.707	 213
136.575	 21
156.35	 213
165.5	 21
175.199	 213
196.305	 213
224.012	 213
257.911	 213
268.298	 213
301.517	 213
327.081	 213
346.912	 213
361.525	 21
366.193	 213
387.475	 21
393.005	 213
425.271	 213
446.782	 213
472.937	 213
494.592	 213
528.2	 213
555.103	 213
563.791	 213
590.954	 213
611.875	 21
629.981	 213
640.35	 21
649.993	 213
678.613	 213
700.938	 213
721.353	 213
754.472	 213
772.761	 213
806.472	 213
822.973	 213
851.261	 213
863.075	 21
872.213	 213
889.975	 21
901.621	 213
914.875	 21
926.999	 213
943.243	 213
975.032	 213
989.629	 213
1021.56	 213
1053.25	 213
1077.19	 213
1096.65	 213
1111.65	 21
1120.82	 213
1137.65	 21
1154.34	 213
1165.45	 21
1173.64	 213
1203.27	 213
1221.48	 213
1244.41	 213
1269.61	 213
1303.02	 213
1327.96	 213
1353.69	 213
1359.88	 21
1374.9	 213
1397.67	 213
1416.3	 21
1426.63	 213
1449.04	 213
1471.36	 213
1494.3	 213
1525.94	 213
1554.06	 213
1581.02	 213
1605.5	 21
1606.12	 213
1625.38	 213
1635.45	 21
1648.01	 213
1662.83	 21
1669.41	 213
1705.75	 213
1722.34	 213
1744.5	 213
1771.04	 213
1799.57	 213
1824.64	 213
1836.58	 21
1849.04	 213
1868.43	 21
1880.77	 213
1898.18	 213
1913.95	 21
1920.56	 213
1956.43	 213
1974.36	 213
2002.2	 213
2027.48	 213
52.5806	 214
71.9722	 214
102.581	 214
115.775	 86
126.621	 214
152.804	 214
170.672	 214
198.837	 214
225.868	 214
252.023	 214
276.803	 214
304.942	 214
325.707	 214
354.316	 214
372.697	 214
399.896	 214
427.588	 214
443.319	 214
487.836	 214
499.368	 214
528.932	 214
557.6	 214
577.198	 214
598.793	 214
612.658	 214
645.937	 214
676.549	 214
699.549	 214
729.217	 214
756.649	 214
768.471	 214
803.087	 214
816.291	 214
852.165	 214
867.633	 214
909.117	 214
923.118	 214
949.509	 214
976.12	 214
995.218	 214
1025.5	 214
1043.97	 214
1079.17	 214
1099.96	 214
1128.08	 214
1150.98	 214
1178.32	 214
1197.63	 214
1224.8	 214
1253.92	 214
1269.16	 214
1299.41	 214
1326.6	 214
1344.54	 214
1374.33	 214
1394.3	 214
1427.01	 214
1446.86	 214
1475.67	 214
1500.86	 214
1523.62	 214
1551.25	 214
1580.03	 214
1592.49	 214
1627.14	 214
1645.05	 214
1682.37	 214
1700.72	 214
1723.56	 214
1744.76	 214
1778.08	 214
1795.58	 214
1824.3	 214
1842.35	 214
1880.85	 214
1894.44	 214
1920.19	 214
1951.64	 214
1975.2	 214
2002.43	 214
2035.58	 214
54.7065	 215
66.9249	 151
74.9943	 215
80.9622	 151
104.706	 215
116.925	 151
126.273	 215
133.091	 151
148.183	 215
158.207	 151
172.156	 215
182.287	 151
205.727	 215
209.179	 151
232.475	 215
235.648	 151
247.54	 215
265.24	 151
275.642	 215
291.221	 151
297.562	 215
310.259	 151
323.881	 215
331.86	 151
349.883	 215
363.032	 151
379.822	 151
379.936	 215
397.554	 215
415.068	 151
423.869	 215
436.128	 151
454.3	 215
462.415	 151
481.514	 215
484.704	 151
500.739	 151
505.005	 215
517.525	 215
527.035	 151
543.79	 215
553.297	 151
567.005	 215
591.725	 151
593.057	 151
594.81	 215
625.349	 215
636.344	 151
653.236	 215
659.969	 151
678.213	 215
684.972	 151
697.22	 215
707.893	 151
714.554	 215
738.353	 151
747.259	 215
760.2	 151
780.413	 215
783.334	 151
804.94	 215
808.5	 151
826.438	 215
842.523	 151
844.965	 215
857.411	 151
880.278	 215
883.37	 151
899.209	 151
905.949	 215
927.248	 215
933.899	 151
951.621	 151
952.019	 215
976.144	 215
981.22	 151
988.494	 215
1013.34	 151
1027.03	 215
1038.03	 151
1047.49	 215
1055.27	 151
1079.99	 215
1084.1	 151
1094.32	 215
1103.26	 151
1126.07	 215
1137.21	 151
1139.3	 215
1154.08	 151
1167.1	 215
1181.48	 151
1196.9	 215
1204.46	 151
1217.6	 215
1227.75	 151
1252.59	 215
1259.55	 151
1275.9	 215
1285.82	 151
1290.93	 215
1312.91	 151
1333.8	 215
1340.57	 151
1349.69	 215
1354.97	 151
1370.8	 215
1380.49	 151
1400.83	 151
1406.97	 215
1424.39	 215
1428.7	 151
1451.78	 215
1455.65	 151
1479.11	 215
1489.97	 151
1502.93	 215
1510.24	 151
1524.38	 215
1533.01	 151
1555.27	 151
1555.59	 215
1580.16	 151
1582.23	 215
1598.72	 215
1610.17	 151
1615.54	 215
1635.65	 151
1645.45	 215
1664.54	 151
1675.51	 215
1680.07	 151
1704.45	 215
1706.54	 151
1718.51	 215
1734.3	 151
1747.23	 215
1757.57	 151
1772.67	 215
1784.19	 151
1805.64	 215
1809.81	 151
1821.34	 215
1838.9	 151
1850.02	 215
1864.08	 151
1873.07	 151
1875.46	 215
1899.15	 215
1916.24	 151
1927.14	 215
1930.91	 151
1944.5	 215
1954.99	 151
1969.42	 215
1979.51	 151
1997.4	 215
2007.07	 151
2029.13	 215
2036.12	 151
2049.67	 215
50.285	 216
55.725	 88
58.65	 24
78.4291	 216
93.275	 88
100.285	 216
112.1	 88
116.375	 24
125.611	 216
136.575	 88
148.617	 216
165.5	 88
168.869	 216
203.713	 216
224.298	 216
250.81	 216
270.44	 216
294.464	 216
323.667	 216
349.99	 216
361.525	 88
372.599	 216
387.475	 88
399.566	 216
422.99	 216
451.643	 216
477.927	 216
504.154	 216
525.379	 216
549.684	 216
582.008	 216
596.335	 216
611.875	 88
626.87	 216
640.35	 88
655.302	 216
678.084	 216
700.656	 216
720.482	 216
751.003	 216
775.307	 216
793.544	 216
827.251	 216
852.154	 216
863.075	 88
881.973	 216
889.975	 88
893.876	 216
914.875	 88
923.132	 216
949.179	 216
975.576	 216
1002.08	 216
1028.96	 216
1050.7	 216
1073.15	 216
1111.01	 216
1111.65	 88
1126.59	 216
1137.65	 88
1154.5	 216
1164.49	 216
1165.45	 88
1201.15	 216
1222.48	 216
1246.67	 216
1277.35	 216
1300.94	 216
1325.78	 216
1340.58	 216
1359.88	 88
1379.45	 216
1398.71	 216
1416.3	 88
1423.85	 216
1455.27	 216
1472.61	 216
1498.53	 216
1530.1	 216
1544.8	 216
1578.81	 216
1595.95	 216
1605.5	 88
1620.58	 216
1635.45	 88
1649.24	 216
1662.83	 88
1671.51	 216
1694.6	 216
1725.18	 216
1744.39	 216
1778.52	 216
1797.75	 216
1830.81	 216
1836.58	 88
1855.38	 216
1868.43	 88
1878.68	 216
1899.48	 216
1913.95	 88
1928.46	 216
1944.93	 216
1977.4	 216
1999.65	 216
2027.98	 216
2046.51	 216
51.7616	 217
58.65	 25
80.2192	 217
101.762	 217
116.375	 25
135.84	 217
155.901	 217
184.799	 217
196.68	 217
222.826	 217
256.562	 217
270.666	 217
296.305	 217
325.495	 217
349.951	 217
369.927	 217
396.532	 217
421.535	 217
454.185	 217
467.048	 217
497.65	 217
512.734	 217
